instance,operational_cost,loss_cost,objective_value,optimal_objective_value,feasible,mean_loss_load_over_demand,std_loss_load_over_demand,training_time,inference_time
824,2274.2764,163875.65625,166149.9326171875,65773.74,True,1.1517714,0.5199527,21.02605390548706,
825,2274.2764,129016.8515625,131291.1279296875,52379.273,True,1.1666058,0.607893,21.02605390548706,
826,2274.8308,131139.94921875,133414.78002929688,48121.18,True,1.0148998,0.52715504,21.02605390548706,
827,2275.5396,190944.375,193219.91455078125,65111.12,True,0.84940594,0.17564034,21.02605390548706,
828,2278.073,113911.546875,116189.61987304688,37978.117,True,0.41320094,0.87845594,21.02605390548706,
829,2275.0513,155147.84765625,157422.89892578125,57387.258,True,0.9517205,0.45681396,21.02605390548706,
830,2275.4604,149124.609375,151400.06982421875,52361.16,True,0.8973921,0.4629826,21.02605390548706,
831,2274.2764,97948.177734375,100222.4541015625,40116.58,True,1.2626144,0.82769185,21.02605390548706,
832,2274.3652,225325.3125,227599.677734375,89130.66,True,1.0685163,0.34778827,21.02605390548706,
833,2274.2764,99039.6328125,101313.9091796875,40493.71,True,1.2172059,0.7647507,21.02605390548706,
834,2278.3875,94954.48828125,97232.87573242188,31659.008,True,0.4384348,0.82245797,21.02605390548706,
835,2278.8335,84919.892578125,87198.72607421875,28314.143,True,0.28158322,0.7002943,21.02605390548706,
836,2276.0093,132251.5078125,134527.51708984375,44091.113,True,0.78479284,0.41271427,21.02605390548706,
837,2274.2764,179879.8828125,182154.1591796875,72198.14,True,1.112885,0.44588378,21.02605390548706,
838,2278.0444,98090.9765625,100369.02099609375,32704.33,True,0.43915677,0.7849069,21.02605390548706,
839,2279.3013,81762.03515625,84041.33642578125,27261.633,True,0.21322954,0.7579904,21.02605390548706,
840,2274.2764,103446.3984375,105720.6748046875,42206.387,True,1.2484676,0.7899534,21.02605390548706,
841,2274.2764,206491.1484375,208765.4248046875,82426.82,True,1.1049889,0.40239772,21.02605390548706,
842,2274.2764,213561.1875,215835.4638671875,85252.03,True,1.0850222,0.36922,21.02605390548706,
843,2274.2764,239353.171875,241627.4482421875,95326.125,True,1.0656093,0.32023332,21.02605390548706,
844,2274.2764,187197.09375,189471.3701171875,75294.484,True,1.0757333,0.3900587,21.02605390548706,
845,2274.5837,174988.40625,177262.98999023438,68605.53,True,1.034267,0.43504235,21.02605390548706,
846,2275.635,106053.5390625,108329.17407226562,35357.21,True,0.82112,0.35340124,21.02605390548706,
847,2275.3135,112944.43359375,115219.7470703125,40429.473,True,0.83309954,0.51313233,21.02605390548706,
848,2274.2764,146692.7109375,148966.9873046875,59107.258,True,1.141342,0.53664696,21.02605390548706,
849,2277.3977,105723.19921875,108000.59692382812,35248.547,True,0.53657013,0.5969223,21.02605390548706,
850,2274.2764,171736.46484375,174010.7412109375,68856.625,True,1.0973014,0.43669736,21.02605390548706,
851,2274.2764,152911.91015625,155186.1865234375,61335.812,True,1.1165024,0.49323022,21.02605390548706,
852,2274.2764,135760.2890625,138034.5654296875,55098.273,True,1.1720837,0.60037726,21.02605390548706,
853,2275.5823,137773.5234375,140049.10571289062,45931.543,True,0.84265524,0.3302666,21.02605390548706,
854,2274.2764,106455.10546875,108729.3818359375,43491.348,True,1.235382,0.7613182,21.02605390548706,
855,2274.2764,117331.59375,119605.8701171875,47727.93,True,1.1997776,0.6815893,21.02605390548706,
856,2274.2764,151137.0,153411.2763671875,60957.848,True,1.1398488,0.5265129,21.02605390548706,
857,2274.2764,184204.01953125,186478.2958984375,74108.92,True,1.0769343,0.39531773,21.02605390548706,
858,2274.2764,144408.2578125,146682.5341796875,58206.44,True,1.1596354,0.56511235,21.02605390548706,
859,2275.452,102840.3984375,105115.85034179688,34285.875,True,0.8185132,0.38689175,21.02605390548706,
860,2274.2764,90341.12109375,92615.3974609375,37023.02,True,1.2801987,0.8846538,21.02605390548706,
861,2274.2764,74897.91796875,77172.1943359375,30932.174,True,1.282429,0.9714752,21.02605390548706,
862,2274.465,119365.640625,121640.10571289062,46905.727,True,1.078712,0.5360116,21.02605390548706,
863,2274.44,171612.69140625,173887.13134765625,68208.92,True,1.0803984,0.45453522,21.02605390548706,
864,2276.0945,125260.2421875,127536.33666992188,41760.543,True,0.76799965,0.51022303,21.02605390548706,
865,2274.2764,73244.63671875,75518.9130859375,30372.688,True,1.4019657,1.1340584,21.02605390548706,
866,2276.0137,186109.3125,188385.326171875,67379.8,True,0.7583768,0.4184078,21.02605390548706,
867,2274.2764,158380.828125,160655.1044921875,63830.453,True,1.1380857,0.5117121,21.02605390548706,
868,2274.2764,143309.671875,145583.9482421875,57553.875,True,1.0866195,0.47528255,21.02605390548706,
869,2275.8186,62062.95703125,64338.775634765625,20692.4,True,0.6119252,0.26201287,21.02605390548706,
870,2275.9639,101732.34375,104008.3076171875,33916.996,True,0.7711919,0.32195407,21.02605390548706,
871,2274.2764,110316.78515625,112591.0615234375,44925.562,True,1.1613805,0.6530053,21.02605390548706,
872,2274.7002,225471.328125,227746.0283203125,87039.44,True,0.9932766,0.29448044,21.02605390548706,
873,2274.2764,101488.20703125,103762.4833984375,41400.17,True,1.2474757,0.796287,21.02605390548706,
874,2274.2764,113507.25,115781.5263671875,45992.184,True,1.196319,0.6907784,21.02605390548706,
875,2274.2764,78055.212890625,80329.4892578125,32184.41,True,1.337422,1.0233476,21.02605390548706,
876,2276.4207,77069.361328125,79345.78198242188,25695.637,True,0.69180965,0.5942479,21.02605390548706,
877,2275.4187,203459.0390625,205734.45776367188,72252.4,True,0.8641308,0.2676671,21.02605390548706,
878,2274.2764,122818.0078125,125092.2841796875,49794.04,True,1.1763924,0.63641727,21.02605390548706,
879,2274.2764,155113.16015625,157387.4365234375,62638.926,True,1.1429341,0.52431554,21.02605390548706,
880,2276.6096,133416.46875,135693.07836914062,45554.74,True,0.6333116,0.6043635,21.02605390548706,
881,2275.3647,199039.4765625,201314.84130859375,73211.516,True,0.85547334,0.31885245,21.02605390548706,
882,2274.2764,100796.9296875,103071.2060546875,41299.668,True,1.3925071,0.99171335,21.02605390548706,
883,2276.7773,121223.37890625,123500.15625,40415.188,True,0.6502865,0.7012174,21.02605390548706,
884,2275.0352,217306.171875,219581.20703125,81194.59,True,0.9374397,0.3147704,21.02605390548706,
885,2274.2764,170224.640625,172498.9169921875,68228.984,True,1.1192566,0.46731576,21.02605390548706,
886,2274.2764,161047.08984375,163321.3662109375,64696.355,True,1.1345714,0.50196475,21.02605390548706,
887,2279.4272,65195.77734375,67475.20458984375,21739.096,True,0.15383,0.7018545,21.02605390548706,
888,2274.2764,215338.7109375,217612.9873046875,85951.21,True,1.0928006,0.37758827,21.02605390548706,
889,2274.2764,97359.80859375,99634.0849609375,39867.426,True,1.2545462,0.81956786,21.02605390548706,
890,2274.2764,99714.64453125,101988.9208984375,40807.438,True,1.2282991,0.77587366,21.02605390548706,
891,2275.9832,96130.6171875,98406.60034179688,32049.588,True,0.8009959,0.43720067,21.02605390548706,
892,2274.2764,116509.03125,118783.3076171875,47212.67,True,1.2019905,0.6884581,21.02605390548706,
893,2279.5947,78157.23046875,80436.8251953125,26060.06,True,0.12011554,0.73543257,21.02605390548706,
894,2277.3416,36039.609375,38316.950927734375,12018.471,True,0.37044415,0.44668996,21.02605390548706,
895,2274.2764,103170.1875,105444.4638671875,42057.92,True,1.2207929,0.75519854,21.02605390548706,
896,2277.2776,133551.55078125,135828.82836914062,44525.383,True,0.5767655,0.65553904,21.02605390548706,
897,2276.6233,116985.48046875,119262.10375976562,39002.406,True,0.683723,0.6804169,21.02605390548706,
898,2277.611,97952.7890625,100230.40014648438,32658.31,True,0.56296605,0.70012414,21.02605390548706,
899,2274.7573,86250.4921875,88525.24951171875,31511.287,True,1.035803,0.70849866,21.02605390548706,
900,2274.6042,139502.6484375,141777.25268554688,54164.55,True,1.0513827,0.5154256,21.02605390548706,
901,2274.2764,171335.2265625,173609.5029296875,68782.766,True,1.1002864,0.44133386,21.02605390548706,
902,2274.2764,96767.00390625,99041.2802734375,39387.312,True,1.273517,0.8529302,21.02605390548706,
903,2275.2744,125718.984375,127994.2587890625,42647.82,True,0.86826545,0.42223638,21.02605390548706,
904,2278.362,97529.671875,99808.03393554688,32517.676,True,0.32773873,0.57018524,21.02605390548706,
905,2274.2764,190304.84765625,192579.1240234375,76134.68,True,1.1096427,0.42735726,21.02605390548706,
906,2274.2764,170503.6640625,172777.9404296875,68427.125,True,1.1170033,0.46415582,21.02605390548706,
907,2274.2764,170507.63671875,172781.9130859375,68496.5,True,1.1205446,0.46905348,21.02605390548706,
908,2274.28,172945.04296875,175219.32299804688,69410.32,True,1.1117797,0.45507562,21.02605390548706,
909,2274.56,117701.2734375,119975.83349609375,45971.355,True,1.1148725,0.6466692,21.02605390548706,
910,2274.2764,196246.5703125,198520.8466796875,78468.19,True,1.1158085,0.42834952,21.02605390548706,
911,2275.2537,180172.640625,182447.89428710938,66520.11,True,0.91263276,0.41476,21.02605390548706,
912,2275.3726,108958.640625,111234.01318359375,36325.414,True,0.89506215,0.466048,21.02605390548706,
913,2274.8162,143317.265625,145592.08178710938,54022.465,True,0.98275304,0.4894953,21.02605390548706,
914,2274.6062,166197.890625,168472.49682617188,64819.805,True,1.0425297,0.45637673,21.02605390548706,
915,2277.2346,115895.34375,118172.57836914062,38639.324,True,0.547375,0.65670174,21.02605390548706,
916,2277.6843,113549.4140625,115827.09838867188,37857.56,True,0.4090425,0.5723108,21.02605390548706,
917,2274.2764,77988.673828125,80262.9501953125,32157.734,True,1.3281518,1.0115539,21.02605390548706,
918,2278.1736,98635.60546875,100913.77905273438,32886.16,True,0.40110907,0.6458394,21.02605390548706,
919,2274.2764,135407.0390625,137681.3154296875,54921.13,True,1.1489401,0.5703788,21.02605390548706,
920,2276.4895,137512.6875,139789.17700195312,45845.496,True,0.6734724,0.37288836,21.02605390548706,
921,2274.6929,188351.25,190625.94287109375,71603.29,True,0.99047875,0.31555006,21.02605390548706,
922,2277.036,146920.21875,149197.25463867188,48982.133,True,0.6314507,0.5505423,21.02605390548706,
923,2275.1885,190689.0234375,192964.2119140625,72688.05,True,0.9153991,0.43372968,21.02605390548706,
924,2277.015,119537.47265625,121814.48754882812,39853.684,True,0.61529094,0.45694035,21.02605390548706,
925,2274.2764,153303.73828125,155578.0146484375,61708.63,True,1.1330107,0.5133836,21.02605390548706,
926,2276.2588,85262.6953125,87538.9541015625,28426.86,True,0.64065,0.57434475,21.02605390548706,
927,2274.2764,133408.30078125,135682.5771484375,53879.312,True,1.2038788,0.6470371,21.02605390548706,
928,2274.2764,170188.1015625,172462.3779296875,68483.234,True,1.128911,0.48125616,21.02605390548706,
929,2274.2764,139200.3515625,141474.6279296875,56412.61,True,1.1616598,0.5791014,21.02605390548706,
930,2274.2764,159289.81640625,161564.0927734375,63851.977,True,1.1409088,0.5132717,21.02605390548706,
931,2278.9402,92845.2421875,95124.18237304688,30956.027,True,0.19828969,0.72942007,21.02605390548706,
932,2276.46,126086.26171875,128362.7216796875,42036.277,True,0.6980696,0.5707784,21.02605390548706,
933,2274.2878,179406.6796875,181680.96752929688,71916.05,True,1.0843706,0.41270885,21.02605390548706,
934,2275.5447,151620.3984375,153895.94311523438,54715.06,True,0.83729225,0.4834484,21.02605390548706,
935,2274.2764,119968.6875,122242.9638671875,48698.926,True,1.1827567,0.6522591,21.02605390548706,
936,2274.533,107894.25,110168.78295898438,42371.883,True,1.0956607,0.62125117,21.02605390548706,
937,2275.0686,154316.35546875,156591.42407226562,57834.938,True,0.95073277,0.49081847,21.02605390548706,
938,2274.2764,208924.21875,211198.4951171875,83241.07,True,1.1273464,0.4288225,21.02605390548706,
939,2202.3413,25004.4990234375,27206.84033203125,8339.635,False,0.112994514,0.87932897,21.02605390548706,
940,2190.9995,22244.5810546875,24435.58056640625,7420.1147,False,0.029986143,0.70307666,21.02605390548706,
941,2276.5034,116374.88671875,118651.39013671875,38798.87,True,0.71455353,0.529393,21.02605390548706,
942,2274.2764,116678.8828125,118953.1591796875,47293.734,True,1.1756355,0.6534338,21.02605390548706,
943,2274.2764,135733.69921875,138007.9755859375,54848.094,True,1.1452557,0.56456184,21.02605390548706,
944,2274.2764,177750.6328125,180024.9091796875,71251.82,True,1.1246341,0.46363088,21.02605390548706,
945,2274.2764,127810.1484375,130084.4248046875,51980.164,True,1.1677666,0.6125944,21.02605390548706,
946,2277.129,131086.81640625,133363.9453125,43703.46,True,0.56024307,0.6949346,21.02605390548706,
947,2274.2764,198392.6484375,200666.9248046875,79395.62,True,1.1016027,0.40769833,21.02605390548706,
948,2274.2942,223456.59375,225730.88793945312,89127.01,True,1.0595921,0.32768342,21.02605390548706,
949,2274.2764,111824.3671875,114098.6435546875,45639.25,True,1.1848086,0.6776744,21.02605390548706,
950,2274.2764,168362.6953125,170636.9716796875,67618.484,True,1.1207246,0.472361,21.02605390548706,
951,2275.8308,99490.39453125,101766.22534179688,33169.473,True,0.73143053,0.5345963,21.02605390548706,
952,2274.2764,186896.5078125,189170.7841796875,74713.93,True,1.1004329,0.41941375,21.02605390548706,
953,2274.2764,141850.8984375,144125.1748046875,57198.527,True,1.1592273,0.56976384,21.02605390548706,
954,2274.2764,144937.6640625,147211.9404296875,58664.965,True,1.1385618,0.53725606,21.02605390548706,
955,2274.2764,242079.5625,244353.8388671875,96387.734,True,1.0717832,0.32592407,21.02605390548706,
956,2275.7795,175818.1640625,178093.94360351562,59785.562,True,0.8110997,0.32569674,21.02605390548706,
957,2277.2964,108634.6875,110911.98388671875,36219.07,True,0.50621504,0.53820586,21.02605390548706,
958,2274.5889,167748.0234375,170022.6123046875,65647.78,True,1.0483012,0.45374885,21.02605390548706,
959,2276.744,119565.515625,121842.25952148438,39862.434,True,0.5053733,0.5668756,21.02605390548706,
960,2276.3335,102368.15625,104644.48974609375,34129.324,True,0.6798274,0.42192,21.02605390548706,
961,2274.2764,142015.4765625,144289.7529296875,57553.688,True,1.1591568,0.57039815,21.02605390548706,
962,2276.5513,120752.16796875,123028.71923828125,40258.15,True,0.65929896,0.56862855,21.02605390548706,
963,2274.2764,174120.328125,176394.6044921875,69841.39,True,1.1301665,0.4760847,21.02605390548706,
964,2274.2764,93628.634765625,95902.9111328125,38315.035,True,1.2540354,0.8358922,21.02605390548706,
965,2275.6157,146498.484375,148774.10009765625,48840.188,True,0.8293393,0.36076343,21.02605390548706,
966,2274.2764,179888.4375,182162.7138671875,72358.17,True,1.0794402,0.40370587,21.02605390548706,
967,2274.2764,101362.3828125,103636.6591796875,41498.066,True,1.2152485,0.75217617,21.02605390548706,
968,2274.2764,207008.15625,209282.4326171875,82692.66,True,1.095487,0.38971397,21.02605390548706,
969,2274.2764,147123.46875,149397.7451171875,59236.414,True,1.1626793,0.56380767,21.02605390548706,
970,2278.0532,118573.8515625,120851.90478515625,39532.727,True,0.43163648,0.6876146,21.02605390548706,
971,2274.2764,150293.0859375,152567.3623046875,60402.773,True,1.0924472,0.4673033,21.02605390548706,
972,2274.2764,143543.26171875,145817.5380859375,58072.6,True,1.146983,0.55073166,21.02605390548706,
973,2275.6501,188060.47265625,190336.12280273438,64953.19,True,0.89225,0.4011813,21.02605390548706,
974,2274.2764,122086.11328125,124360.3896484375,49365.574,True,1.2016308,0.6726374,21.02605390548706,
975,2275.677,28724.818359375,31000.495361328125,9578.435,True,0.8676693,1.0652318,21.02605390548706,
976,2278.7578,78363.80859375,80642.56640625,26127.988,True,0.27675164,1.0299523,21.02605390548706,
977,2274.2764,193468.21875,195742.4951171875,77381.0,True,1.1180514,0.4345922,21.02605390548706,
978,2279.052,50024.00390625,52303.055908203125,16680.723,True,0.018599352,0.8204305,21.02605390548706,
979,2274.2764,143956.40625,146230.6826171875,58013.836,True,1.1592485,0.5655186,21.02605390548706,
980,2274.942,208474.125,210749.06689453125,79969.89,True,0.956357,0.38156432,21.02605390548706,
981,2274.2764,134680.3359375,136954.6123046875,54423.027,True,1.1920499,0.6283798,21.02605390548706,
982,2274.2764,104903.5078125,107177.7841796875,42737.227,True,1.2139204,0.74009687,21.02605390548706,
983,2274.2764,147860.5078125,150134.7841796875,59569.51,True,1.1591823,0.5577894,21.02605390548706,
984,2274.314,100146.2578125,102420.57177734375,40538.5,True,1.2005769,0.73706174,21.02605390548706,
985,2274.2764,105563.26171875,107837.5380859375,43187.11,True,1.2256147,0.75102913,21.02605390548706,
986,2275.5486,74304.69140625,76580.23999023438,24773.117,True,0.90731573,0.65219694,21.02605390548706,
987,2274.2764,142984.27734375,145258.5537109375,57759.234,True,1.141272,0.5439985,21.02605390548706,
988,2274.2764,106939.125,109213.4013671875,43574.61,True,1.2144893,0.73330045,21.02605390548706,
989,2274.2834,124466.8359375,126741.11938476562,50388.047,True,1.1723185,0.62987155,21.02605390548706,
990,2274.6465,220949.953125,223224.599609375,85885.91,True,1.0010195,0.31407422,21.02605390548706,
991,2274.2764,166306.828125,168581.1044921875,66718.17,True,1.129274,0.4864779,21.02605390548706,
992,2276.4883,102946.93359375,105223.421875,34322.426,True,0.62116694,0.43980527,21.02605390548706,
993,2274.2764,97978.03125,100252.3076171875,40203.55,True,1.2064,0.7526823,21.02605390548706,
994,2277.8816,48579.65625,50857.537841796875,16198.947,True,0.3069588,0.63214105,21.02605390548706,
995,2276.6494,97994.80078125,100271.4501953125,32671.695,True,0.58897114,0.5136491,21.02605390548706,
996,2277.241,111117.45703125,113394.69799804688,37046.957,True,0.5854696,0.47355676,21.02605390548706,
997,2274.2764,113212.96875,115487.2451171875,45901.566,True,1.1922936,0.6860545,21.02605390548706,
998,2274.2764,158855.8125,161130.0888671875,63894.94,True,1.1297218,0.49941012,21.02605390548706,
999,2274.52,84141.62109375,86416.14111328125,32994.9,True,1.12935,0.76074266,21.02605390548706,
